Sort Code,person_age,person_income,person_home_ownership,person_emp_length,home_ownership,mortgage_debt,rent,li_debt_consolidation,li_education,li_home_improvement,li_medical,li_personal,li_venture,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
6332,25,49000,MORTGAGE,9,0,1,0,1,0,0,0,0,0,A,7000,6.99,0,0.14,0,3
6354,22,49000,MORTGAGE,2,0,1,0,1,0,0,0,0,0,B,8500,12.53,0,0.17,0,2
6371,22,49200,MORTGAGE,,0,1,0,1,0,0,0,0,0,A,21000,7.51,0,0.43,0,4
6386,24,49344,MORTGAGE,6,0,1,0,1,0,0,0,0,0,B,8500,9.99,0,0.17,0,4
6396,25,49500,MORTGAGE,2,0,1,0,1,0,0,0,0,0,A,2400,7.51,0,0.05,0,2
6402,22,49536,MORTGAGE,6,0,1,0,1,0,0,0,0,0,A,5200,6.62,0,0.1,0,2
6405,23,43600,MORTGAGE,5,0,1,0,1,0,0,0,0,0,B,25000,,1,0.57,0,3
6409,25,43633,MORTGAGE,3,0,1,0,1,0,0,0,0,0,D,9000,15.62,1,0.21,0,3
6412,25,49713,MORTGAGE,7,0,1,0,1,0,0,0,0,0,B,12000,11.86,0,0.24,0,2
6422,25,49920,MORTGAGE,9,0,1,0,1,0,0,0,0,0,A,3325,5.42,0,0.07,0,3
6427,26,49992,MORTGAGE,10,0,1,0,1,0,0,0,0,0,B,6000,10.99,0,0.12,0,2
6471,25,50000,MORTGAGE,8,0,1,0,1,0,0,0,0,0,B,12500,10.65,0,0.25,0,4
6479,25,50000,MORTGAGE,3,0,1,0,1,0,0,0,0,0,A,17000,6.03,0,0.34,0,2
6482,26,50000,MORTGAGE,3,0,1,0,1,0,0,0,0,0,A,8000,6.62,0,0.16,0,4
6484,23,50000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,A,2000,6.62,0,0.04,0,4
6486,25,50000,MORTGAGE,0,0,1,0,1,0,0,0,0,0,A,2600,6.03,0,0.05,0,3
6487,26,44000,MORTGAGE,3,0,1,0,1,0,0,0,0,0,D,3500,16.29,1,0.08,0,3
6516,22,50000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,A,12000,7.9,0,0.24,0,4
6518,26,50000,MORTGAGE,10,0,1,0,1,0,0,0,0,0,A,5400,8.9,0,0.11,0,2
6532,25,50000,MORTGAGE,4,0,1,0,1,0,0,0,0,0,A,9000,6.03,0,0.18,0,2
6535,25,50000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,8000,5.42,0,0.16,0,4
6568,25,44000,MORTGAGE,9,0,1,0,1,0,0,0,0,0,A,9800,7.49,1,0.22,0,4
6573,22,50000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,A,9000,8.49,0,0.18,0,2
6590,21,50000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,5375,7.49,0,0.11,0,3
6593,23,50000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,B,15000,9.99,0,0.3,0,4
6615,26,50000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,B,10800,10.99,0,0.22,0,4
6620,22,50000,MORTGAGE,0,0,1,0,1,0,0,0,0,0,A,6400,7.29,0,0.13,0,4
6623,24,50000,MORTGAGE,4,0,1,0,1,0,0,0,0,0,B,5000,10,0,0.1,0,4
6644,23,50000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,6000,7.66,0,0.12,0,4
6646,26,50000,MORTGAGE,9,0,1,0,1,0,0,0,0,0,A,10000,,0,0.2,0,3
6665,23,50000,MORTGAGE,2,0,1,0,1,0,0,0,0,0,B,14400,10,0,0.29,0,2
6676,22,50000,MORTGAGE,4,0,1,0,1,0,0,0,0,0,B,5150,8.88,0,0.1,0,2
6692,22,50000,MORTGAGE,0,0,1,0,1,0,0,0,0,0,A,12800,5.79,0,0.26,0,2
6727,25,50000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,4000,,0,0.08,0,4
6748,22,50000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,B,10000,9.88,0,0.2,0,4
6751,25,50000,MORTGAGE,9,0,1,0,1,0,0,0,0,0,B,5000,11.36,0,0.1,0,2
6760,25,50000,MORTGAGE,9,0,1,0,1,0,0,0,0,0,A,18000,7.88,0,0.36,0,2
6813,22,50000,MORTGAGE,2,0,1,0,1,0,0,0,0,0,A,11000,8.94,0,0.22,0,4
6842,21,44000,MORTGAGE,2,0,1,0,1,0,0,0,0,0,E,15000,16,1,0.34,0,2
6890,22,50004,MORTGAGE,4,0,1,0,1,0,0,0,0,0,A,6250,,0,0.12,0,4
6907,22,44004,MORTGAGE,0,0,1,0,1,0,0,0,0,0,E,11000,15.68,1,0.25,0,4
6926,23,50205,MORTGAGE,7,0,1,0,1,0,0,0,0,0,A,5300,5.42,0,0.11,0,4
6995,23,51000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,4000,6.03,0,0.08,0,2
7002,22,51000,MORTGAGE,3,0,1,0,1,0,0,0,0,0,A,10000,8.49,0,0.2,0,3
7016,23,51000,MORTGAGE,2,0,1,0,1,0,0,0,0,0,A,2400,7.49,0,0.05,0,3
7021,26,51000,MORTGAGE,3,0,1,0,1,0,0,0,0,0,A,12000,7.29,0,0.24,0,4
7028,26,51000,MORTGAGE,2,0,1,0,1,0,0,0,0,0,A,12000,6.17,0,0.24,0,4
7030,25,51000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,C,7600,12.23,0,0.15,0,3
7047,25,51000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,7000,7.88,0,0.14,0,4
7098,23,45480,MORTGAGE,7,0,1,0,1,0,0,0,0,0,C,4400,13.16,1,0.1,0,3
7114,23,51600,MORTGAGE,1,0,1,0,1,0,0,0,0,0,B,5000,10.59,0,0.1,0,3
7143,26,51996,MORTGAGE,8,0,1,0,1,0,0,0,0,0,A,18000,8.49,0,0.35,0,3
7198,21,52000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,5000,7.9,0,0.1,0,3
7202,21,52000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,13250,5.99,0,0.25,0,2
7239,25,52000,MORTGAGE,9,0,1,0,1,0,0,0,0,0,B,8500,10.74,0,0.16,0,3
7301,22,52000,MORTGAGE,0,0,1,0,1,0,0,0,0,0,A,3000,7.05,0,0.06,0,2
7321,26,52000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,B,3600,10.51,0,0.07,0,3
7342,22,46500,MORTGAGE,0,0,1,0,1,0,0,0,0,0,B,9500,12.69,1,0.2,0,4
7343,22,52500,MORTGAGE,3,0,1,0,1,0,0,0,0,0,B,4000,10.65,0,0.08,0,4
7345,22,52500,MORTGAGE,6,0,1,0,1,0,0,0,0,0,C,8000,15.23,0,0.15,0,3
7353,25,52500,MORTGAGE,4,0,1,0,1,0,0,0,0,0,A,9000,7.88,0,0.17,0,4
7364,25,52704,MORTGAGE,6,0,1,0,1,0,0,0,0,0,A,11000,8.94,0,0.21,0,3
7372,24,52800,MORTGAGE,8,0,1,0,1,0,0,0,0,0,A,3600,7.9,0,0.07,0,3
7420,22,53000,MORTGAGE,0,0,1,0,1,0,0,0,0,0,A,5025,7.49,0,0.09,0,3
7446,26,53000,MORTGAGE,1,0,1,0,1,0,0,0,0,0,A,8000,,0,0.15,0,2
7452,26,53000,MORTGAGE,9,0,1,0,1,0,0,0,0,0,A,8000,7.88,0,0.15,0,2
7455,22,53000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,A,7750,7.14,0,0.15,0,4
7484,22,53000,MORTGAGE,0,0,1,0,1,0,0,0,0,0,B,4000,10.39,0,0.08,0,2
7489,26,53004,MORTGAGE,3,0,1,0,1,0,0,0,0,0,B,5000,10,0,0.09,0,4
7492,24,53004,MORTGAGE,1,0,1,0,1,0,0,0,0,0,B,2400,10.36,0,0.05,0,2
7505,23,53160,MORTGAGE,,0,1,0,1,0,0,0,0,0,A,7000,7.49,0,0.13,0,3
7519,23,53500,MORTGAGE,,0,1,0,1,0,0,0,0,0,B,2000,9.62,0,0.04,0,4
7540,24,53800,MORTGAGE,4,0,1,0,1,0,0,0,0,0,B,6000,10.99,0,0.11,0,2
7545,21,53851,MORTGAGE,2,0,1,0,1,0,0,0,0,0,B,12000,10,0,0.22,0,2
7579,23,54000,MORTGAGE,,0,1,0,1,0,0,0,0,0,B,5000,9.99,0,0.09,0,3
7585,23,54000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,A,1400,5.42,0,0.03,0,4
7611,22,54000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,B,3000,10,0,0.06,0,3
7626,25,54000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,B,5100,9.62,0,0.09,0,4
7632,22,54000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,B,13200,9.99,0,0.24,0,4
7659,23,48000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,D,16800,14.59,1,0.35,0,2
7685,24,54000,MORTGAGE,8,0,1,0,1,0,0,0,0,0,A,3000,7.05,0,0.06,0,2
7689,23,54000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,A,3000,,0,0.06,0,3
7690,26,54000,MORTGAGE,10,0,1,0,1,0,0,0,0,0,A,9000,8.94,0,0.17,0,4
7714,22,54252,MORTGAGE,6,0,1,0,1,0,0,0,0,0,A,3500,6.39,0,0.06,0,2
7726,24,48442,MORTGAGE,8,0,1,0,1,0,0,0,0,0,D,9800,15.7,1,0.2,0,2
7761,22,54996,MORTGAGE,6,0,1,0,1,0,0,0,0,0,B,25000,12.42,0,0.45,0,2
7774,23,54996,MORTGAGE,7,0,1,0,1,0,0,0,0,0,B,15000,,0,0.27,0,2
7832,25,55000,MORTGAGE,2,0,1,0,1,0,0,0,0,0,A,8000,6.03,0,0.15,0,4
7840,23,55000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,A,7500,7.51,0,0.14,0,4
7875,25,55000,MORTGAGE,3,0,1,0,1,0,0,0,0,0,A,24200,8.49,0,0.44,0,3
7885,23,55000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,A,4000,5.42,0,0.07,0,3
7899,23,55000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,A,3850,5.42,0,0.07,0,2
7901,24,55000,MORTGAGE,1,0,1,0,1,0,0,0,0,0,A,8000,8.49,0,0.15,0,3
7928,24,55000,MORTGAGE,8,0,1,0,1,0,0,0,0,0,A,10000,5.79,0,0.18,0,3
7950,26,55000,MORTGAGE,0,0,1,0,1,0,0,0,0,0,A,10500,5.79,0,0.19,0,2
7956,25,55000,MORTGAGE,9,0,1,0,1,0,0,0,0,0,A,17000,6.91,0,0.31,0,4
7957,26,49000,MORTGAGE,10,0,1,0,1,0,0,0,0,0,E,13000,16.45,1,0.27,0,3
7962,24,55000,MORTGAGE,3,0,1,0,1,0,0,0,0,0,B,3000,11.12,0,0.05,0,2
7990,23,55000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,C,8000,13.85,0,0.15,0,4
8038,25,55000,MORTGAGE,1,0,1,0,1,0,0,0,0,0,C,2000,13.22,0,0.04,0,2
8061,24,55000,MORTGAGE,4,0,1,0,1,0,0,0,0,0,C,1600,13.79,0,0.03,0,2
8072,23,55000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,B,15000,9.2,0,0.27,0,4
8099,23,55200,MORTGAGE,2,0,1,0,1,0,0,0,0,0,B,2000,11.86,0,0.04,0,3
8122,24,55680,MORTGAGE,4,0,1,0,1,0,0,0,0,0,B,7875,10.65,0,0.14,0,3
8133,24,56000,MORTGAGE,8,0,1,0,1,0,0,0,0,0,A,12000,,0,0.21,0,3
8145,26,56000,MORTGAGE,2,0,1,0,1,0,0,0,0,0,C,6000,15.23,0,0.11,0,4
8169,22,56000,MORTGAGE,3,0,1,0,1,0,0,0,0,0,B,20000,10.99,0,0.36,0,4
8190,23,56000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,A,5500,7.51,0,0.1,0,4
8228,22,56004,MORTGAGE,6,0,1,0,1,0,0,0,0,0,A,2000,7.51,0,0.04,0,4
8243,25,50400,MORTGAGE,9,0,1,0,1,0,0,0,0,0,D,12000,16.89,1,0.24,0,4
8263,26,56700,MORTGAGE,3,0,1,0,1,0,0,0,0,0,A,6000,9.63,0,0.11,0,4
8269,22,56902,MORTGAGE,6,0,1,0,1,0,0,0,0,0,A,12000,7.14,0,0.21,0,4
8339,24,51000,MORTGAGE,8,0,1,0,1,0,0,0,0,0,B,12000,,1,0.24,0,3
8350,26,57006,MORTGAGE,10,0,1,0,1,0,0,0,0,0,A,6000,6.17,0,0.11,0,2
8360,21,57200,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,8000,6.03,0,0.14,0,2
8361,22,57200,MORTGAGE,7,0,1,0,1,0,0,0,0,0,A,7500,7.51,0,0.13,0,3
8368,25,57400,MORTGAGE,9,0,1,0,1,0,0,0,0,0,A,8475,6.99,0,0.15,0,2
8380,26,57500,MORTGAGE,2,0,1,0,1,0,0,0,0,0,A,7750,6.76,0,0.13,0,3
8384,23,57504,MORTGAGE,1,0,1,0,1,0,0,0,0,0,A,9000,6.54,0,0.16,0,3
8386,26,57550,MORTGAGE,,0,1,0,1,0,0,0,0,0,A,3500,5.42,0,0.06,0,4
8393,23,57600,MORTGAGE,,0,1,0,1,0,0,0,0,0,A,10000,6.03,0,0.17,0,4
8405,23,57600,MORTGAGE,6,0,1,0,1,0,0,0,0,0,A,4000,5.42,0,0.07,0,2
8408,23,57600,MORTGAGE,7,0,1,0,1,0,0,0,0,0,A,4000,,0,0.07,0,3
8444,23,57996,MORTGAGE,7,0,1,0,1,0,0,0,0,0,A,7200,,0,0.12,0,2
8449,25,58000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,B,7200,11.71,0,0.12,0,3
8450,24,58000,MORTGAGE,8,0,1,0,1,0,0,0,0,0,A,15700,7.9,0,0.27,0,3
8458,22,52000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,D,14825,15.62,1,0.29,0,3
8464,24,58000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,7000,6.99,0,0.12,0,4
8468,24,58000,MORTGAGE,8,0,1,0,1,0,0,0,0,0,A,3000,5.42,0,0.05,0,4
8495,23,58000,MORTGAGE,3,0,1,0,1,0,0,0,0,0,A,5000,7.14,0,0.09,0,2
8507,24,58000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,A,2200,7.4,0,0.04,0,3
8536,23,58200,MORTGAGE,2,0,1,0,1,0,0,0,0,0,B,13000,,0,0.22,0,2
8545,25,58560,MORTGAGE,9,0,1,0,1,0,0,0,0,0,B,5000,10.59,0,0.09,0,4
8550,22,52650,MORTGAGE,1,0,1,0,1,0,0,0,0,0,F,19200,17.26,1,0.36,0,4
8572,23,53000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,B,6000,10.65,1,0.11,0,3
8581,22,59000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,A,6400,,0,0.11,0,4
8619,24,59393,MORTGAGE,4,0,1,0,1,0,0,0,0,0,B,2400,12.69,0,0.04,0,4
8621,25,59436,MORTGAGE,1,0,1,0,1,0,0,0,0,0,A,7500,6.76,0,0.13,0,3
8635,22,53774,MORTGAGE,6,0,1,0,1,0,0,0,0,0,E,8600,19.42,1,0.16,0,2
8654,23,60000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,B,10000,11.71,0,0.17,0,4
8670,25,60000,MORTGAGE,4,0,1,0,1,0,0,0,0,0,C,1200,13.49,0,0.02,0,4
8674,23,60000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,B,21000,11.71,0,0.35,0,4
8723,24,60000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,A,10000,8.9,0,0.17,0,2
8739,25,60000,MORTGAGE,9,0,1,0,1,0,0,0,0,0,B,23275,12.42,0,0.39,0,3
8741,24,60000,MORTGAGE,2,0,1,0,1,0,0,0,0,0,B,10000,11.71,0,0.17,0,2
8745,25,60000,MORTGAGE,9,0,1,0,1,0,0,0,0,0,A,9600,6.03,0,0.16,0,3
8761,24,54000,MORTGAGE,1,0,1,0,1,0,0,0,0,0,A,1500,5.42,1,0.03,0,3
8765,22,60000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,C,18000,12.99,0,0.3,0,2
8775,25,60000,MORTGAGE,10,0,1,0,1,0,0,0,0,0,B,10000,11.49,0,0.17,0,2
8777,22,60000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,8000,6.99,0,0.13,0,4
8784,23,60000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,C,7000,12.99,0,0.12,0,4
8789,26,54000,MORTGAGE,11,0,1,0,1,0,0,0,0,0,B,4800,11.49,1,0.09,0,2
8818,24,60000,MORTGAGE,0,0,1,0,1,0,0,0,0,0,A,6000,5.42,0,0.1,0,3
8833,21,60000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,10000,5.99,0,0.17,0,2
8839,25,60000,MORTGAGE,0,0,1,0,1,0,0,0,0,0,A,4000,5.99,0,0.07,0,4
8842,22,60000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,A,5000,5.99,0,0.08,0,4
8859,22,54000,MORTGAGE,0,0,1,0,1,0,0,0,0,0,D,6000,,1,0.11,0,3
8860,25,60000,MORTGAGE,3,0,1,0,1,0,0,0,0,0,A,3000,5.99,0,0.05,0,4
8868,22,60000,MORTGAGE,3,0,1,0,1,0,0,0,0,0,A,15000,7.49,0,0.25,0,4
8874,25,60000,MORTGAGE,3,0,1,0,1,0,0,0,0,0,A,3200,5.42,0,0.05,0,4
8898,23,60000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,A,12000,7.29,0,0.2,0,3
8923,23,60000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,A,7200,,0,0.12,0,2
8958,21,60000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,B,7800,9.99,0,0.13,0,2
8962,26,60000,MORTGAGE,0,0,1,0,1,0,0,0,0,0,C,7200,,0,0.12,0,4
8972,25,60000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,A,8000,5.79,0,0.13,0,2
8973,23,60000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,7200,,0,0.12,0,4
8996,24,60000,MORTGAGE,8,0,1,0,1,0,0,0,0,0,C,14000,,0,0.23,0,2
9007,23,54000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,E,10000,16.45,1,0.19,0,3
9020,24,60000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,14000,7.51,0,0.23,0,2
9044,24,60000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,7000,7.14,0,0.12,0,2
9079,25,54000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,D,8400,14.59,1,0.16,0,2
9084,23,60000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,4000,7.14,0,0.07,0,3
9093,25,54000,MORTGAGE,,0,1,0,1,0,0,0,0,0,C,12000,12.73,1,0.22,0,4
9117,21,60000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,C,5000,13.48,0,0.08,0,2
9171,26,60000,MORTGAGE,10,0,1,0,1,0,0,0,0,0,A,6000,8.94,0,0.1,0,4
9179,25,54000,MORTGAGE,9,0,1,0,1,0,0,0,0,0,B,12000,12.53,1,0.22,0,4
9224,26,54000,MORTGAGE,2,0,1,0,1,0,0,0,0,0,B,8000,11.89,1,0.15,0,2
9245,23,60000,MORTGAGE,0,0,1,0,1,0,0,0,0,0,A,7500,8,0,0.13,0,2
9250,23,60000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,B,6000,9.45,0,0.1,0,2
9285,25,60626,MORTGAGE,4,0,1,0,1,0,0,0,0,0,A,2500,6.92,0,0.04,0,3
9287,23,60785,MORTGAGE,7,0,1,0,1,0,0,0,0,0,C,10625,13.99,0,0.17,0,2
9307,22,61000,MORTGAGE,1,0,1,0,1,0,0,0,0,0,B,8000,11.49,0,0.13,0,2
9318,22,61000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,A,12000,7.29,0,0.2,0,3
9325,26,55000,MORTGAGE,4,0,1,0,1,0,0,0,0,0,A,10000,7.51,1,0.18,0,3
9328,23,55000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,D,10000,15.33,1,0.18,0,2
9352,23,61200,MORTGAGE,2,0,1,0,1,0,0,0,0,0,A,10000,7.88,0,0.16,0,3
9398,26,62000,MORTGAGE,1,0,1,0,1,0,0,0,0,0,A,8400,6.62,0,0.14,0,4
9409,21,62000,MORTGAGE,2,0,1,0,1,0,0,0,0,0,A,6000,7.51,0,0.1,0,2
9422,24,62000,MORTGAGE,8,0,1,0,1,0,0,0,0,0,A,10000,7.49,0,0.16,0,3
9463,25,62000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,A,6000,7.88,0,0.1,0,4
9465,25,62000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,10000,7.88,0,0.16,0,3
9491,23,62000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,B,6400,10.08,0,0.1,0,2
9501,25,56004,MORTGAGE,5,0,1,0,1,0,0,0,0,0,B,8000,11.71,1,0.14,0,3
9504,24,56004,MORTGAGE,5,0,1,0,1,0,0,0,0,0,B,6000,10,1,0.11,0,3
9510,23,62004,MORTGAGE,1,0,1,0,1,0,0,0,0,0,B,9600,10.95,0,0.15,0,3
9542,26,62400,MORTGAGE,10,0,1,0,1,0,0,0,0,0,A,11000,,0,0.18,0,3
9566,23,62500,MORTGAGE,4,0,1,0,1,0,0,0,0,0,A,23525,7.9,0,0.38,0,3
9576,24,62500,MORTGAGE,8,0,1,0,1,0,0,0,0,0,B,16000,10.38,0,0.26,0,3
9582,25,62500,MORTGAGE,5,0,1,0,1,0,0,0,0,0,C,15000,6,0,0.24,0,3
9595,22,62892,MORTGAGE,4,0,1,0,1,0,0,0,0,0,C,9600,11.03,0,0.15,0,4
9618,21,63000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,B,11200,10.99,0,0.18,0,4
9655,22,63000,MORTGAGE,2,0,1,0,1,0,0,0,0,0,A,4000,,0,0.06,0,2
9658,25,63000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,11600,,0,0.18,0,4
9659,25,63000,MORTGAGE,9,0,1,0,1,0,0,0,0,0,B,7775,,0,0.12,0,3
9674,24,63000,MORTGAGE,8,0,1,0,1,0,0,0,0,0,B,7000,,0,0.11,0,3
9680,22,63132,MORTGAGE,0,0,1,0,1,0,0,0,0,0,A,10000,6.03,0,0.16,0,3
9707,24,63554,MORTGAGE,,0,1,0,1,0,0,0,0,0,A,2500,7.51,0,0.04,0,2
9714,22,63800,MORTGAGE,7,0,1,0,1,0,0,0,0,0,B,25000,11.36,0,0.39,0,4
9720,22,63996,MORTGAGE,6,0,1,0,1,0,0,0,0,0,A,4000,5.42,0,0.06,0,4
9732,22,64000,MORTGAGE,1,0,1,0,1,0,0,0,0,0,A,6625,6.62,0,0.1,0,2
9739,24,64000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,5200,7.9,0,0.08,0,3
9742,23,64000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,B,8000,10.99,0,0.13,0,2
9761,23,64000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,A,5500,7.14,0,0.09,0,3
9770,24,64000,MORTGAGE,9,0,1,0,1,0,0,0,0,0,B,10000,,0,0.16,0,4
9821,23,64800,MORTGAGE,7,0,1,0,1,0,0,0,0,0,C,2400,13.23,0,0.04,0,2
9827,26,64992,MORTGAGE,1,0,1,0,1,0,0,0,0,0,A,4000,9.63,0,0.06,0,4
9864,24,65000,MORTGAGE,8,0,1,0,1,0,0,0,0,0,B,6600,10.65,0,0.1,0,2
9866,25,59000,MORTGAGE,9,0,1,0,1,0,0,0,0,0,A,5000,6.03,1,0.08,0,2
9871,21,65000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,B,2200,12.42,0,0.03,0,3
9873,23,65000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,A,7425,6.03,0,0.11,0,4
9901,26,65000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,5000,5.42,0,0.08,0,4
9915,23,65000,MORTGAGE,0,0,1,0,1,0,0,0,0,0,B,18000,9.99,0,0.28,0,4
9933,23,65000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,2275,,0,0.04,0,2
9947,22,65000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,A,8000,6.99,0,0.12,0,3
9949,23,65000,MORTGAGE,4,0,1,0,1,0,0,0,0,0,A,5400,8.9,0,0.08,0,3
9959,23,65000,MORTGAGE,2,0,1,0,1,0,0,0,0,0,A,7000,8.49,0,0.11,0,3
9962,26,65000,MORTGAGE,0,0,1,0,1,0,0,0,0,0,A,4000,5.42,0,0.06,0,3
9969,24,65000,MORTGAGE,7,0,1,0,1,0,0,0,0,0,B,20000,,0,0.31,0,3
10031,22,65000,MORTGAGE,2,0,1,0,1,0,0,0,0,0,B,13000,10.38,0,0.2,0,2
10054,22,65000,MORTGAGE,4,0,1,0,1,0,0,0,0,0,C,8100,13.11,0,0.12,0,4
10063,24,65000,MORTGAGE,0,0,1,0,1,0,0,0,0,0,C,3000,12.73,0,0.05,0,3
10066,23,65000,MORTGAGE,2,0,1,0,1,0,0,0,0,0,B,4400,11.36,0,0.07,0,4
10117,25,65000,MORTGAGE,0,0,1,0,1,0,0,0,0,0,A,2000,7.37,0,0.03,0,2
10145,21,65004,MORTGAGE,5,0,1,0,1,0,0,0,0,0,B,5000,9.99,0,0.08,0,3
10175,22,65200,MORTGAGE,1,0,1,0,1,0,0,0,0,0,A,4000,7.14,0,0.06,0,4
10183,25,65454,MORTGAGE,9,0,1,0,1,0,0,0,0,0,B,8400,11.99,0,0.13,0,2
10204,24,59964,MORTGAGE,0,0,1,0,1,0,0,0,0,0,B,1275,10.99,1,0.02,0,4
10241,22,66000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,B,10000,11.49,0,0.15,0,3
10243,26,66000,MORTGAGE,10,0,1,0,1,0,0,0,0,0,A,15500,7.49,0,0.23,0,2
10253,26,66000,MORTGAGE,6,0,1,0,1,0,0,0,0,0,B,7000,9.63,0,0.11,0,2
10262,22,66000,MORTGAGE,4,0,1,0,1,0,0,0,0,0,A,2700,6.76,0,0.04,0,3
10265,22,66000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,A,8500,7.51,0,0.13,0,2
10274,24,66000,MORTGAGE,5,0,1,0,1,0,0,0,0,0,B,13000,10.25,0,0.2,0,2
10277,21,66000,MORTGAGE,4,0,1,0,1,0,0,0,0,0,A,7000,7.88,0,0.11,0,2
10310,25,66500,MORTGAGE,9,0,1,0,1,0,0,0,0,0,B,5000,9.63,0,0.08,0,3
10331,23,66996,MORTGAGE,2,0,1,0,1,0,0,0,0,0,A,7000,7.88,0,0.1,0,4
10354,23,67000,MORTGAGE,2,0,1,0,1,0,0,0,0,0,A,5600,7.49,0,0.08,0,2
10356,24,67000,MORTGAGE,0,0,1,0,1,0,0,0,0,0,A,4000,7.49,0,0.06,0,3
10365,23,67000,MORTGAGE,3,0,1,0,1,0,0,0,0,0,A,9250,5.79,0,0.14,0,2
